State,Median Income,Medicare spending per patient,Skilled Nursing Facility,Weighted Efficiency Domain Score,spending
TX,623.4319231,0.716392644,3.16825936,0.389450469,medium
TX,331.9235898,0.601258112,2.208011589,0.389450469,medium
TX,226.9319231,0.575672661,2.448073532,2.434065434,medium
TX,274.6235898,0.658825378,3.184077395,0,medium
TX,448.9402564,0.594861749,4.524888478,0.602647723,medium
TX,269.1902564,0.716392644,2.248952386,0,medium
TX,332.4235898,0.658825378,1.810699769,0,medium
TX,333.4902564,0.63963629,1.059808344,0.778900939,medium
TX,243.0902564,0.658825378,1.71951345,0,medium
TX,370.9069231,0.665221741,2.466682985,0,medium
TX,570.5569231,0.703599919,2.647194678,0,medium
TX,189.6319231,0.703599919,2.447143059,0,medium
TX,338.6569231,0.626843564,0,0.778900939,medium
TX,393.5235898,0.716392644,2.475057239,0,medium
TX,556.2235898,0.716392644,2.408993681,0,medium
TX,494.4652564,0.709996282,4.469060119,0.389450469,medium
TX,423.6319231,0.671618104,1.553889319,0.778900939,medium
TX,248.3735898,0.665221741,3.134762345,0,medium
TX,390.6402564,0.709996282,2.829567317,0,medium
TX,351.0902564,0.614050838,1.920495542,1.557801878,medium
TX,365.9569231,0.697203556,3.373893815,0.602647723,medium
TX,315.1819231,0.665221741,1.911190815,0,medium
TX,345.0819231,0.588465387,2.930988835,0.602647723,medium
TX,442.9319231,0.633239927,2.924475527,0,medium
TX,508.2652564,0.703599919,1.817213078,0,medium
TX,315.4319231,0.646032653,2.06751022,0,medium
TX,395.8069231,0.665221741,2.76722565,0,medium
TX,495.2069231,0.72918537,2.206150644,0.389450469,medium
TX,763.9485898,0.665221741,3.266889461,0,medium
TX,218.7319231,0.709996282,3.523699911,0,medium
TX,668.9819231,0.716392644,3.398086104,0,medium
TX,669.5152564,0.72918537,3.894958497,0,medium
TX,236.3902564,0.735581733,2.654638459,0,medium
TX,2.756923105,0.633239927,5.774513242,0.602647723,medium
TX,320.2652564,0.633239927,3.453914462,0.389450469,medium
TX,314.4069231,0.946661709,3.680949788,0,high
TX,352.2985898,0.614050838,4.015919941,0.486813087,medium
TX,361.5485898,0.633239927,3.627912847,0,medium
TX,385.9680787,0.626843564,0.770431351,0.486813087,medium
TX,886.2319231,0.697203556,2.343860596,0,medium
TX,362.0652564,0.63963629,0.142362315,1.112715627,medium
TX,385.9680787,0.703599919,2.125199524,0.389450469,medium
TX,427.0819231,0.68441083,2.541120797,0,medium
TX,412.3819231,0.652429015,1.73347054,0,medium
TX,358.0069231,0.633239927,2.061927384,0,medium
TX,261.5152564,0.77395991,1.672059345,0.602647723,high
TX,456.7152564,0.665221741,0.987231478,0,medium
TX,269.1902564,0.439177239,1.980251377,0.602647723,low
TX,385.9680787,0.658825378,1.904677507,0.389450469,medium
TX,242.6735898,0.805941725,1.799534098,0.602647723,high
TX,210.2152564,0.569276298,0.869061452,3.338146881,medium
TX,552.6652564,0.799545362,0.603876747,0,high
TX,357.3819231,0.678014467,2.473196293,0,medium
TX,920.9069231,0.703599919,2.380149029,0.389450469,medium
TX,561.3652564,0.658825378,2.620210972,0.778900939,medium
TX,431.6402564,0.575672661,2.227551515,3.338146881,medium
TX,454.1152564,0.678014467,2.459239204,0.556357814,medium
TX,323.1902564,0.652429015,2.910518437,0.389450469,medium
TX,358.2652564,0.439177239,1.980251377,0.602647723,low
TX,845.8152564,0.690807193,3.048228389,0.602647723,medium
TX,383.4819231,0.697203556,5.527937991,0,medium
TX,414.4652564,0.518105395,0.307055973,5.563578135,low
TX,957.2152564,0.690807193,2.569034976,1.168351408,medium
TX,572.1902564,0.697203556,2.703023037,0,medium
TX,243.0902564,0.652429015,0.966761079,0,medium
TX,935.1485898,0.658825378,3.359006253,0.389450469,medium
TX,920.9069231,0.68441083,2.602531991,0.778900939,medium
TX,372.7069231,0.63963629,1.055155981,0,medium
TX,903.4735898,0.722789007,0.939777373,0,medium
TX,289.4902564,0.709996282,2.026569423,0,medium
TX,933.9985898,0.607654475,0.827190182,1.112715627,medium
TX,920.9069231,0.556483572,0.438252616,2.781789067,medium
TX,727.9152564,0.716392644,1.274747525,0.389450469,medium
TX,375.8319231,0.620447201,0.813233093,0.556357814,medium
TX,908.5569231,0.812338088,1.953992557,0.602647723,high
TX,615.2569231,0.63963629,2.295476018,0,medium
TX,431.6402564,0.652429015,1.3538377,0,medium
TX,1207.456923,0.658825378,0.79462364,0,medium
TX,562.4069231,0.633239927,0.4149908,0.556357814,medium
TX,612.1902564,0.697203556,0.287516048,0,medium
TX,592.9985898,0.601258112,1.754871411,1.66907344,medium
TX,397.5485898,0.607654475,1.393848024,0.778900939,medium
TX,417.7735898,0.857112628,0.087464429,0,high
TX,306.0735898,0.72918537,1.205892549,0,medium
TX,812.1819231,0.805941725,0.550839807,0,high
TX,342.9985898,0.626843564,4.000101906,0.778900939,medium
TX,818.1319231,0.697203556,2.944945925,1.168351408,medium
TX,1485.69859,0.761167185,0.500594284,0,medium
TX,330.7652564,0.761167185,1.545515065,0,medium
TX,886.2319231,0.697203556,2.490875274,0,medium
TX,886.2319231,0.601258112,0.998397149,1.66907344,medium
TX,525.5652564,0.439177239,1.980251377,0.602647723,low
TX,307.3485898,0.741978096,0.994675259,0.602647723,medium
TX,451.5319231,0.439177239,1.980251377,0.602647723,low
TX,405.4735898,0.439177239,1.980251377,0.602647723,low
TX,398.3985898,0.439177239,1.980251377,0.602647723,low
TX,348.3069231,0.439177239,1.980251377,0.602647723,low
TX,284.1819231,0.439177239,1.980251377,0.602647723,low
TX,498.5402564,0.439177239,1.980251377,0.602647723,low
TX,304.5235898,0.439177239,1.980251377,0.602647723,low
TX,300.1319231,0.439177239,1.980251377,0.602647723,low
TX,309.3985898,0.439177239,1.980251377,0.602647723,low
TX,398.0985898,0.439177239,1.980251377,0.602647723,low
TX,275.1402564,0.439177239,1.980251377,0.602647723,low
TX,294.0819231,0.439177239,1.980251377,0.602647723,low
TX,340.8735898,0.439177239,1.980251377,0.602647723,low
TX,293.7735898,0.439177239,1.980251377,0.602647723,low
TX,385.3069231,0.439177239,1.980251377,0.602647723,low
TX,459.8152564,0.439177239,1.980251377,0.602647723,low
TX,367.9819231,0.439177239,1.980251377,0.602647723,low
TX,297.3819231,0.439177239,1.980251377,0.602647723,low
TX,310.2652564,0.439177239,1.980251377,0.602647723,low
TX,330.8819231,0.439177239,1.980251377,0.602647723,low
TX,430.5652564,0.439177239,1.980251377,0.602647723,low
TX,307.9152564,0.439177239,1.980251377,0.602647723,low
TX,203.1319231,0.439177239,1.980251377,0.602647723,low
TX,309.8402564,0.439177239,1.980251377,0.602647723,low
TX,247.8235898,0.439177239,1.980251377,0.602647723,low
TX,295.0235898,0.439177239,1.980251377,0.602647723,low
TX,420.1735898,0.439177239,1.980251377,0.602647723,low
TX,285.7819231,0.439177239,1.980251377,0.602647723,low
TX,367.8819231,0.439177239,1.980251377,0.602647723,low
TX,328.1152564,0.439177239,1.980251377,0.602647723,low
TX,282.9319231,0.439177239,1.980251377,0.602647723,low
TX,402.7319231,0.439177239,1.980251377,0.602647723,low
TX,325.1735898,0.439177239,1.980251377,0.602647723,low
TX,404.8652564,0.439177239,1.980251377,0.602647723,low
TX,219.5152564,0.439177239,1.980251377,0.602647723,low
TX,352.4569231,0.439177239,1.980251377,0.602647723,low
TX,311.9652564,0.439177239,1.980251377,0.602647723,low
TX,334.6735898,0.439177239,1.980251377,0.602647723,low
TX,300.2985898,0.439177239,1.980251377,0.602647723,low
TX,311.7652564,0.439177239,1.980251377,0.602647723,low
TX,130.8569231,0.439177239,1.980251377,0.602647723,low
TX,397.3652564,0.439177239,1.980251377,0.602647723,low
TX,343.4819231,0.439177239,1.980251377,0.602647723,low
TX,189.6319231,0.439177239,1.980251377,0.602647723,low
TX,351.4152564,0.439177239,1.980251377,0.602647723,low
TX,340.1652564,0.439177239,1.980251377,0.602647723,low
UT,390.8902564,0.658825378,3.878209989,0,medium
UT,301.2069231,0.658825378,2.805375028,1.168351408,medium
UT,478.4902564,0.607654475,3.232461973,0.778900939,medium
UT,487.9235898,0.671618104,4.576064474,0,medium
UT,385.9680787,0.620447201,3.446470681,0.389450469,medium
UT,346.9735898,0.575672661,2.368052884,2.336702817,medium
UT,385.9680787,0.646032653,2.777460849,0,medium
UT,393.7652564,0.620447201,3.078933986,0.389450469,medium
UT,334.8152564,0.588465387,2.470404876,1.557801878,medium
UT,497.9069231,0.633239927,3.385059487,0,medium
UT,536.5485898,0.620447201,2.809096919,0.389450469,medium
UT,423.5902564,0.556483572,2.824914954,4.450862508,medium
UT,471.0402564,0.633239927,4.204805888,0,medium
UT,385.6319231,0.511709032,1.12866332,4.450862508,low
UT,436.0152564,0.601258112,2.227551515,1.168351408,medium
UT,670.3069231,0.601258112,3.401807994,1.112715627,medium
UT,406.0652564,0.690807193,6.481672453,0.556357814,medium
UT,500.7069231,0.543690846,2.182888828,2.225431254,low
UT,349.6819231,0.492519943,1.539001757,0.602647723,low
UT,263.6319231,0.409367225,1.233806729,0.602647723,low
UT,466.5319231,0.562879935,1.904677507,6.815383215,medium
UT,473.8235898,0.678014467,4.750062859,0,medium
UT,600.6235898,0.633239927,4.943601169,0,medium
UT,431.9569231,0.439177239,1.980251377,0.602647723,low
UT,567.8319231,0.614050838,3.220365828,1.112715627,medium
UT,630.3319231,0.658825378,3.720029639,0,medium
UT,393.7652564,0.63963629,3.852156755,0,medium
UT,535.9485898,0.671618104,3.238975281,0.389450469,medium
UT,431.9569231,0.68441083,4.5853692,0,medium
UT,423.5902564,0.671618104,4.438354522,0,medium
UT,553.5069231,0.633239927,3.72375153,0,medium
UT,658.1402564,0.601258112,3.444609736,0.556357814,medium
UT,393.7652564,0.439177239,1.980251377,0.602647723,low
UT,604.2485898,0.439177239,1.980251377,0.602647723,low
UT,366.6735898,0.439177239,1.980251377,0.602647723,low
UT,394.4985898,0.439177239,1.980251377,0.602647723,low
UT,340.6235898,0.439177239,1.980251377,0.602647723,low
UT,404.0069231,0.439177239,1.980251377,0.602647723,low
UT,445.4152564,0.439177239,1.980251377,0.602647723,low
UT,348.9902564,0.439177239,1.980251377,0.602647723,low
UT,304.1902564,0.439177239,1.980251377,0.602647723,low
UT,358.5319231,0.439177239,1.980251377,0.602647723,low
UT,363.4569231,0.439177239,1.980251377,0.602647723,low
UT,349.5319231,0.439177239,1.980251377,0.602647723,low
UT,160.7819231,0.439177239,1.980251377,0.602647723,low
VT,417.0235898,0.626843564,4.307157879,0.389450469,medium
VT,321.1902564,0.63963629,2.917962218,0,medium
VT,356.4819231,0.614050838,3.415765084,0.389450469,medium
VT,370.1819231,0.620447201,4.046625538,1.947252347,medium
VT,350.0402564,0.562879935,3.030549408,2.726153286,medium
VT,464.6902564,0.607654475,3.650244191,1.168351408,medium
VT,415.1319231,0.439177239,1.980251377,0.602647723,low
VT,414.1652564,0.439177239,1.980251377,0.602647723,low
VT,405.4902564,0.439177239,1.980251377,0.602647723,low
VT,333.8652564,0.439177239,1.980251377,0.602647723,low
VT,316.0902564,0.439177239,1.980251377,0.602647723,low
VT,462.2819231,0.439177239,1.980251377,0.602647723,low
VT,349.5652564,0.439177239,1.980251377,0.602647723,low
VT,407.6819231,0.439177239,1.980251377,0.602647723,low
VI,385.9680787,0.439177239,1.980251377,0.602647723,low
VI,385.9680787,0.439177239,1.980251377,0.602647723,low
VA,299.0069231,0.601258112,1.245902873,0.778900939,medium
VA,285.4402564,0.569276298,1.454328746,2.920878521,medium
VA,360.8152564,0.588465387,3.354353889,1.557801878,medium
VA,382.7319231,0.633239927,2.478779129,0,medium
VA,536.6319231,0.626843564,2.090772036,0.389450469,medium
VA,385.9680787,0.63963629,2.27872751,0,medium
VA,351.6069231,0.665221741,4.106175787,0,medium
VA,259.6069231,0.575672661,2.697440201,1.947252347,medium
VA,299.8069231,0.607654475,2.428533606,1.168351408,medium
VA,491.8652564,0.582069024,3.188729758,1.557801878,medium
VA,510.4735898,0.620447201,3.892167079,0.389450469,medium
VA,353.9485898,0.658825378,2.340138705,0,medium
VA,272.0819231,0.607654475,3.242697172,0.778900939,medium
VA,340.0152564,0.646032653,2.269422784,0.389450469,medium
VA,735.6902564,0.63963629,3.018453264,0,medium
VA,418.1235898,0.626843564,3.437165955,0.389450469,medium
VA,385.9680787,0.620447201,1.723235341,0.389450469,medium
VA,493.6319231,0.550087209,2.406202263,3.505054225,medium
VA,289.5319231,0.594861749,2.794209356,1.168351408,medium
VA,292.2569231,0.594861749,2.318737834,1.168351408,medium
VA,644.5569231,0.633239927,3.068698787,0,medium
VA,532.6402564,0.601258112,2.856551024,1.168351408,medium
VA,436.6819231,0.607654475,3.060324533,0.778900939,medium
VA,918.0152564,0.652429015,2.871438586,0.389450469,medium
VA,385.9680787,0.620447201,3.430652646,0.778900939,medium
VA,665.9485898,0.633239927,2.164279375,0,medium
VA,418.1819231,0.633239927,3.412043193,0,medium
VA,450.1485898,0.63963629,2.957042069,0.389450469,medium
VA,1079.431923,0.614050838,3.457636353,0.778900939,medium
VA,428.6485898,0.626843564,2.575548285,0.389450469,medium
VA,448.2819231,0.620447201,2.50018,0.778900939,medium
VA,605.2902564,0.620447201,3.011939956,0.778900939,medium
VA,657.1319231,0.633239927,2.770017068,0,medium
VA,270.9235898,0.556483572,1.176117425,2.726153286,medium
VA,752.4819231,0.63963629,3.125457618,0,medium
VA,627.4569231,0.594861749,2.730006744,1.947252347,medium
VA,453.6569231,0.652429015,1.900955616,0,medium
VA,834.5152564,0.607654475,2.503901891,0.778900939,medium
VA,272.5569231,0.63963629,3.479967697,0,medium
VA,610.7235898,0.601258112,2.550425523,1.168351408,medium
VA,385.9680787,0.646032653,3.900541333,0,medium
VA,269.1819231,0.575672661,2.808166446,2.336702817,medium
VA,341.7485898,0.588465387,3.099404384,2.726153286,medium
VA,346.3569231,0.575672661,3.170120305,1.947252347,medium
VA,311.5735898,0.614050838,3.131970927,1.557801878,medium
VA,259.2402564,0.543690846,1.514809468,3.115603755,low
VA,464.3569231,0.626843564,2.579270175,0.389450469,medium
VA,302.0402564,0.588465387,0.683897395,3.115603755,medium
VA,163.8069231,0.652429015,2.222899152,0,medium
VA,338.5652564,0.588465387,2.898422293,1.557801878,medium
VA,889.1652564,0.614050838,2.329903506,0.778900939,medium
VA,292.2569231,0.439177239,1.980251377,0.602647723,low
VA,385.9680787,0.439177239,1.980251377,0.602647723,low
VA,794.2402564,0.620447201,2.024708478,0.389450469,medium
VA,627.4569231,0.439177239,1.980251377,0.602647723,low
VA,252.5152564,0.626843564,4.459755393,0.389450469,medium
VA,331.1735898,0.614050838,3.940551656,0.389450469,medium
VA,559.6819231,0.652429015,2.57740923,0,medium
VA,622.9569231,0.633239927,2.746755251,0.389450469,medium
VA,259.4235898,0.550087209,2.16241843,1.557801878,medium
VA,257.4652564,0.633239927,4.146186111,0,medium
VA,306.1069231,0.633239927,3.859600536,0,medium
VA,311.0652564,0.614050838,3.394364213,4.381317781,medium
VA,668.7402564,0.626843564,2.685344057,0,medium
VA,726.2319231,0.620447201,2.397828009,0.778900939,medium
VA,559.2985898,0.633239927,2.961694433,0,medium
VA,576.1235898,0.607654475,2.398758482,1.168351408,medium
VA,370.1235898,0.582069024,2.665804131,1.557801878,medium
VA,357.1485898,0.594861749,3.412973666,1.557801878,medium
VA,211.8152564,0.556483572,1.887928999,2.920878521,medium
VA,525.0152564,0.575672661,3.295734113,1.557801878,medium
VA,303.0902564,0.439177239,1.980251377,0.602647723,low
VA,734.6402564,0.646032653,2.095424399,0,medium
VA,843.6069231,0.646032653,1.720443923,0,medium
VA,677.6819231,0.626843564,1.79674268,0,medium
VA,598.9319231,0.607654475,2.949598288,1.112715627,medium
VA,417.1652564,0.439177239,1.980251377,0.602647723,low
VA,334.5485898,0.439177239,1.980251377,0.602647723,low
VA,245.8902564,0.439177239,1.980251377,0.602647723,low
VA,248.9235898,0.439177239,1.980251377,0.602647723,low
VA,427.9985898,0.439177239,1.980251377,0.602647723,low
VA,288.7402564,0.439177239,1.980251377,0.602647723,low
VA,385.1152564,0.439177239,1.980251377,0.602647723,low
WA,476.5152564,0.588465387,4.090357752,1.557801878,medium
WA,712.3485898,0.575672661,2.76722565,1.557801878,medium
WA,500.8569231,0.588465387,2.812818809,1.557801878,medium
WA,313.3819231,0.607654475,2.106590071,1.168351408,medium
WA,429.0735898,0.556483572,3.142206126,3.115603755,medium
WA,385.9680787,0.626843564,1.816282605,0.389450469,medium
WA,517.5569231,0.607654475,2.763503759,0.389450469,medium
WA,307.4569231,0.626843564,2.122408106,0,medium
WA,330.9902564,0.582069024,2.709536346,1.947252347,medium
WA,608.7652564,0.620447201,3.18221645,0.389450469,medium
WA,385.9680787,0.556483572,1.875832855,2.726153286,medium
WA,329.1069231,0.575672661,3.001704756,1.947252347,medium
WA,316.0735898,0.594861749,3.053811225,1.557801878,medium
WA,485.4735898,0.588465387,2.585783484,1.557801878,medium
WA,483.0902564,0.626843564,2.431325024,0,medium
WA,632.7735898,0.614050838,3.440887845,1.168351408,medium
WA,483.0902564,0.601258112,2.598810101,1.168351408,medium
WA,308.6235898,0.575672661,2.85189866,1.947252347,medium
WA,350.2319231,0.594861749,3.772136107,1.168351408,medium
WA,398.0319231,0.575672661,3.986144816,1.557801878,medium
WA,307.4569231,0.594861749,3.431583119,1.168351408,medium
WA,268.4985898,0.505312669,1.283121779,5.563578135,low
WA,321.5902564,0.626843564,3.586972051,0.389450469,medium
WA,385.5569231,0.582069024,2.982164831,1.947252347,medium
WA,385.9680787,0.633239927,2.478779129,0.389450469,medium
WA,712.3485898,0.582069024,3.962883,2.781789067,medium
WA,385.9680787,0.569276298,2.020986587,2.336702817,medium
WA,830.5735898,0.601258112,3.438096427,1.168351408,medium
WA,754.4069231,0.439177239,1.980251377,0.602647723,low
WA,361.0735898,0.594861749,2.841663461,1.168351408,medium
WA,245.9235898,0.620447201,2.391314701,0.778900939,medium
WA,651.8735898,0.633239927,2.430394552,0,medium
WA,543.2819231,0.594861749,3.265958988,1.66907344,medium
WA,197.8485898,0.63963629,4.164795564,0,medium
WA,367.9819231,0.607654475,4.241094321,0.778900939,medium
WA,491.6485898,0.626843564,3.792606506,0.389450469,medium
WA,544.1152564,0.601258112,2.492736219,1.168351408,medium
WA,603.3902564,0.556483572,2.984025776,2.225431254,medium
WA,532.8819231,0.594861749,3.227809609,1.557801878,medium
WA,315.2819231,0.626843564,2.525302762,0.389450469,medium
WA,380.2069231,0.633239927,3.494855259,0.389450469,medium
WA,653.2735898,0.594861749,3.09103013,1.168351408,medium
WA,385.9680787,0.607654475,3.029618936,1.168351408,medium
WA,483.5735898,0.614050838,2.808166446,1.168351408,medium
WA,436.7485898,0.646032653,3.720029639,0,medium
WA,415.5569231,0.511709032,0.404755601,5.563578135,low
WA,585.0069231,0.556483572,2.437838333,2.726153286,medium
WA,706.7235898,0.601258112,2.995191448,1.168351408,medium
WA,830.5152564,0.678014467,3.042645553,0,medium
WA,16.31525644,0.439177239,1.980251377,0.602647723,low
WA,363.4235898,0.439177239,1.980251377,0.602647723,low
WA,282.4569231,0.439177239,1.980251377,0.602647723,low
WA,362.0819231,0.439177239,1.980251377,0.602647723,low
WA,402.7152564,0.439177239,1.980251377,0.602647723,low
WA,376.4652564,0.439177239,1.980251377,0.602647723,low
WA,314.8569231,0.439177239,1.980251377,0.602647723,low
WA,273.7652564,0.439177239,1.980251377,0.602647723,low
WA,283.0235898,0.439177239,1.980251377,0.602647723,low
WA,352.1652564,0.439177239,1.980251377,0.602647723,low
WA,397.5569231,0.439177239,1.980251377,0.602647723,low
WA,394.4069231,0.439177239,1.980251377,0.602647723,low
WA,348.9819231,0.439177239,1.980251377,0.602647723,low
